"ar.drop.slope","ar.drop.offset","ar1.noise.var","ar1.param","ar2.noise.var","ar2.param1","ar2.param2","ts.skewness","ts.kurtosis","ts.mean.min.median","ts.entropy1","ts.entropy2","ts.jump.max.abs.diff","ts.jump.max.abs.diff.std","ts.jump.max.abs.diff.std.len","ts.jump.max.abs.diff.std.localmean","ts.jump.max.abs.diff.std.localsum","ts.xcorr","fft.coarse.10","fft.coarse.15","fft.coarse.20","fft.coarse.25","fft.H0r.25","fft.H0r","mcorr.max","mcorr.max.grad","mcorr.max.max","mcorr.reg.2nd.max","mcorr.reg.max","mcorr.reg.mean","ts.oup.sigma","ts.oup.lambda","cluster.num","cluster.mean.min.median","cluster.max","cluster.var","cluster.skew","cluster.kurt","cluster.max1","cluster.max2","cluster.max3","negpos.entropy","negpos.abs.entropy","negpos.mean.ratio","negpos.stdmean.ratio","negpos.ratio","negpos.ratio.thresh","zxfunc.99prctl","zxfunc.95prctl","z2func.99prctl","z2func.95prctl","max.slice.prcnt","thr.max.slice.prcnt","every.2nd.single.var","every.2nd.pair.var","thr.every.2nd.single.var","thr.every.2nd.pair.var","wm.ts.coef","gm.ts.coef","csf.ts.coef","prcnt.on.csf","prcnt.on.gm","prcnt.on.wm","thr.prcnt.on.csf","thr.prcnt.on.gm","thr.prcnt.on.wm","thr.both.prcnt.on.csf","thr.both.prcnt.on.gm","thr.both.prcnt.on.wm","smoothness","smoothness.mm","std.then.tfce.max","tfce.max","thr.then.tfce","percent.on.edge.bin1","percent.on.edge.norm1","percent.of.edge1","percent.on.edge.bin2","percent.on.edge.norm2","percent.of.edge2","percent.on.edge.bin3","percent.on.edge.norm3","percent.of.edge3","percent.on.edge.bin4","percent.on.edge.norm4","percent.of.edge4","percent.on.edge.bin5","percent.on.edge.norm5","percent.of.edge5","percent.on.mask01.bin","percent.on.mask01.norm","percent.of.mask01","cc01a","cc01b","cc01c","percent.on.mask02.bin","percent.on.mask02.norm","percent.of.mask02","cc02a","cc02b","cc02c","percent.on.mask03.bin","percent.on.mask03.norm","percent.of.mask03","cc03a","cc03b","cc03c","percent.on.mask11.bin","percent.on.mask11.norm","percent.of.mask11","cc11a","cc11b","cc11c","percent.on.mask12.bin","percent.on.mask12.norm","percent.of.mask12","cc12a","cc12b","cc12c","percent.on.mask13.bin","percent.on.mask13.norm","percent.of.mask13","cc13a","cc13b","cc13c","percent.on.mask21.bin","percent.on.mask21.norm","percent.of.mask21","cc21a","cc21b","cc21c","percent.on.mask22.bin","percent.on.mask22.norm","percent.of.mask22","cc22a","cc22b","cc22c","percent.on.mask23.bin","percent.on.mask23.norm","percent.of.mask23","cc23a","cc23b","cc23c","percent.on.mask31.bin","percent.on.mask31.norm","percent.of.mask31","cc31a","cc31b","cc31c","percent.on.mask32.bin","percent.on.mask32.norm","percent.of.mask32","cc32a","cc32b","cc32c","percent.on.mask33.bin","percent.on.mask33.norm","percent.of.mask33","cc33a","cc33b","cc33c","stripe.patt","tlen","class.labs"
-0.035451,0.82672,0.80195,-0.44381,0.78987,-0.4983,0.12278,0.35324,3.0583,0.072596,3.1695,4.9039e-06,2.9452,2.7912,1.1103,3.3142,0.0044786,0.44393,6.6489e+16,6.6489e+16,6.6489e+16,6.6489e+16,NA,NA,0.28413,0.1854,0.28413,0.26321,0.35528,0.12914,NA,NA,315,32.514,6083,119340,17.08,298.89,48664,4672,2840,0.91748,0.94094,0.093382,0.06553,0.052744,0.42758,1527.3,942.51,0.017825,0.0026516,0.026941,0.029934,0.0039984,0.0019442,0.0080671,0.001756,0.20826,0.96557,0.98748,0.12027,0.40945,0.40067,0.1628,0.41275,0.33458,0.16728,0.41198,0.32364,5.5945,3.2054,15929,30614,28491,0.061296,0.0587,0.029429,0.13428,0.12962,0.033698,0.20937,0.20339,0.036654,0.27287,0.26525,0.037506,0.33084,0.31928,0.038112,0.0085946,0.0079971,0.049428,0.016648,0.030071,-0.019418,0.018661,0.017885,0.05088,0.023817,0.04406,-0.016113,0.031656,0.030429,0.051158,0.030394,0.056786,-0.019135,0.0027484,0.0023437,0.039589,0.0074977,0.01102,-0.022677,0.0062117,0.0053704,0.040898,0.01097,0.015941,-0.030775,0.012055,0.010809,0.046103,0.016932,0.02404,-0.031891,0.0041365,0.0038373,0.042805,0.0097872,0.023509,-0.013672,0.0082767,0.0076899,0.042181,0.012906,0.033367,-0.017731,0.012636,0.011764,0.039055,0.014227,0.040365,-0.02078,0.0017097,0.0018161,0.21853,0.02525,0.029919,0.0087003,0.0045201,0.0051281,0.18454,0.031692,0.044021,0.026042,0.0079298,0.0087256,0.1595,0.036423,0.055044,0.024747,0.83723,746,"0"
-0.031908,0.89017,0.87692,-0.34914,0.83071,-0.42929,0.22956,-0.098688,3.1016,-0.029752,3.1448,1.9008e-06,3.6283,3.1801,1.2982,3.9621,0.0053542,0.34945,6.6912e+16,6.6912e+16,6.6912e+16,6.6912e+16,NA,NA,0.1044,0.11573,0.11573,0.13968,0.16825,0.094525,NA,NA,318,31.972,6520,138490,16.791,291.14,52160,10232,2264,0.917,0.94071,0.086296,0.060903,0.039883,0.40061,1274.8,801.36,0.011668,0.0017981,0.029305,0.031565,0.0092594,0.031273,0.020824,0.060253,1.275,1.8118,0.67015,0.12112,0.40559,0.40294,0.16837,0.41306,0.32871,0.17605,0.40274,0.31602,4.7447,3.2235,15185,30042,27714,0.058747,0.057037,0.028207,0.12557,0.12209,0.031514,0.20644,0.20134,0.036143,0.28236,0.27515,0.038813,0.34891,0.33718,0.040197,0.0074999,0.0069903,0.043134,0.013487,0.027458,-0.01798,0.016127,0.015221,0.043972,0.01906,0.039665,-0.020203,0.027176,0.025645,0.043921,0.024086,0.050326,-0.025848,0.0023249,0.0020204,0.033491,0.0055351,0.008686,-0.019324,0.0048933,0.0043719,0.03222,0.0071017,0.012312,-0.020836,0.0078844,0.0071124,0.030155,0.0078752,0.016008,-0.023702,0.0035707,0.0032321,0.036953,0.0076267,0.020991,-0.016574,0.0070328,0.006254,0.035845,0.009748,0.02966,-0.025816,0.01145,0.010113,0.03539,0.011936,0.036508,-0.03415,0.0016043,0.0017378,0.20507,0.023568,0.034046,0.011706,0.0044537,0.0047986,0.18185,0.031183,0.047873,0.014969,0.0083268,0.0088035,0.16749,0.038455,0.060251,0.014702,0.91661,746,"0"
-0.015103,0.83378,0.8186,-0.42462,0.80429,-0.48075,0.13218,-0.025393,3.1669,-0.018484,3.1499,3.0069e-05,3.8053,3.5516,1.1449,4.5388,0.0061335,0.42554,6.7549e+16,6.7549e+16,6.7549e+16,6.7549e+16,NA,NA,0.26261,0.16718,0.26261,0.24329,0.24498,0.12261,NA,NA,305,29.666,7032,161890,17.302,301.22,56256,1888,1344,0.91716,0.94217,0.053358,0.037077,0.018731,0.28728,1293.3,820.29,0.014459,0.0021537,0.027154,0.030781,0.0012979,0.012563,0.0043003,0.024964,1.8114,2.8518,1.3645,0.12429,0.40783,0.39864,0.18372,0.41532,0.3148,0.19513,0.41129,0.29856,4.8185,3.1891,15826,28624,26122,0.065172,0.060642,0.028632,0.13521,0.1278,0.031049,0.20969,0.20003,0.033591,0.27605,0.26315,0.03472,0.33178,0.31633,0.034973,0.010589,0.0095297,0.055721,0.021422,0.033427,-0.03173,0.02117,0.019534,0.052815,0.027267,0.046476,-0.03263,0.033255,0.031082,0.049176,0.031208,0.05774,-0.033876,0.0035189,0.0033168,0.046381,0.01058,0.013289,-0.010649,0.0073273,0.0069103,0.044144,0.013615,0.018091,-0.014066,0.011216,0.010521,0.039249,0.014444,0.02202,-0.018199,0.0056348,0.0047581,0.053354,0.014824,0.026143,-0.034641,0.0097684,0.0081805,0.045553,0.015959,0.034726,-0.044992,0.014451,0.012148,0.040871,0.016951,0.042078,-0.053654,0.001435,0.0014547,0.16784,0.019945,0.029637,0.0019319,0.0047274,0.0049879,0.17661,0.031817,0.04611,0.011848,0.0091782,0.0097327,0.16892,0.04092,0.061268,0.016699,0.8737,746,"0"
-0.0033947,0.12474,0.12724,-0.93413,0.11572,-0.65313,-0.30081,0.90121,2.3562,0.46391,2.7515,0.00064935,2.8013,7.8042,0.1285,12.98,0.017541,0.93557,3.3764e+16,3.3764e+16,3.3764e+16,3.3764e+16,NA,NA,0.30996,0.14987,0.30996,0.20515,0.40338,0.13601,NA,NA,265,62.117,12565,601730,15.88,255.99,100520,11360,2240,0.91284,0.93662,0.11337,0.079892,0.078787,0.34562,1861.8,1059.4,0.024412,0.0028933,0.025424,0.021676,0.014785,0.021175,0.030683,0.042714,2.7306,3.0551,1.1993,0.097726,0.45385,0.41083,0.11768,0.48767,0.33758,0.12361,0.48728,0.32959,5.1298,3.2866,19566,44976,43133,0.10788,0.11074,0.079999,0.21473,0.21923,0.083673,0.31662,0.32671,0.086409,0.42036,0.44262,0.090356,0.50728,0.5355,0.091634,0.02003,0.02396,0.15699,0.058166,0.071879,0.086018,0.039962,0.048318,0.14856,0.074675,0.092919,0.12345,0.062693,0.075224,0.13827,0.086792,0.10846,0.14479,0.011648,0.015995,0.22851,0.057002,0.070428,0.12451,0.023468,0.032668,0.21033,0.072011,0.087896,0.17559,0.03654,0.050477,0.1907,0.082132,0.098809,0.20702,0.0077638,0.0074217,0.10951,0.027684,0.031762,-0.012079,0.016263,0.01558,0.11319,0.038909,0.044382,-0.015672,0.026406,0.025311,0.11136,0.047798,0.05583,-0.019237,0.00061863,0.00054267,0.10814,0.0091919,0.021656,-0.011653,0.0021719,0.0019321,0.12032,0.015893,0.031971,-0.016315,0.0044548,0.0039846,0.1227,0.02183,0.041247,-0.020626,1.0086,746,"1"
-0.00013463,0.047723,0.047663,-0.97584,0.047562,-0.93085,-0.04611,-1.6041,4.5824,-0.41548,2.5322,0.0015575,2.1179,9.7256,0.047296,16.916,0.022859,0.97631,2.8619e+16,2.8619e+16,2.8619e+16,2.8619e+16,NA,NA,0.28792,0.18472,0.28792,0.3559,0.42536,0.18023,NA,NA,264,36.356,6159,144330,15.88,255.98,49272,2832,2368,0.91508,0.93984,0.024686,0.017449,0.04361,0.084701,1698.9,875.09,0.020125,0.0029896,0.03673,0.034168,0.0021825,0.018064,0.0018536,0.029046,3.7498,3.306,0.21888,0.092187,0.44183,0.43461,0.10585,0.45993,0.39077,0.10325,0.46499,0.3932,6.7157,3.4769,37696,71024,69620,0.11639,0.11252,0.057767,0.21245,0.20034,0.05541,0.28147,0.26011,0.051416,0.33832,0.30884,0.048676,0.37914,0.3431,0.045841,0.0085874,0.0073403,0.045049,0.015844,0.031056,-0.036951,0.016948,0.014555,0.04217,0.019627,0.040143,-0.046374,0.025001,0.021421,0.036908,0.020039,0.045802,-0.055445,0.0052004,0.0044354,0.068286,0.017965,0.028242,-0.029547,0.010656,0.0092152,0.063926,0.022853,0.033822,-0.035275,0.016123,0.013948,0.056321,0.024589,0.036489,-0.042021,0.003242,0.0027954,0.030608,0.0060651,0.01438,-0.021111,0.0064363,0.0055132,0.029984,0.0078539,0.020647,-0.028948,0.0096803,0.0082707,0.027326,0.0081089,0.025484,-0.034886,0.00014502,0.00010957,0.016969,0.00026769,0.014163,-0.010179,0.00041443,0.00031471,0.015366,8.9059e-05,0.019585,-0.012575,0.00068751,0.00052195,0.012674,-0.00059323,0.02447,-0.015621,0.75536,746,"1"
-0.00026385,0.10681,0.10676,-0.94504,0.10646,-0.89438,-0.053601,0.35902,2.5784,0.24003,3.1289,0.00038578,1.9508,5.8842,0.10962,9.3627,0.012652,0.94511,3.817e+16,3.817e+16,3.817e+16,3.817e+16,NA,NA,0.38019,0.25906,0.38019,0.33279,0.40542,0.15287,NA,NA,257,52.444,10403,421860,15.8,252.04,83224,3976,3808,0.91166,0.93407,0.15609,0.12152,0.043379,0.53688,4735,1199.8,0.027284,0.0036939,0.060519,0.03836,0.0040882,0.019641,0.0045871,0.028672,3.3941,2.9906,0.13168,0.087322,0.44273,0.44178,0.097889,0.45576,0.41249,0.087537,0.46054,0.42656,8.8703,3.5342,45504,128680,127580,0.13743,0.13274,0.086642,0.24628,0.22451,0.081591,0.31637,0.2773,0.073407,0.35867,0.30665,0.065548,0.38345,0.32358,0.05889,0.0075872,0.0052606,0.050558,0.014779,0.02658,-0.056689,0.013553,0.0093292,0.042836,0.015296,0.032289,-0.072235,0.019853,0.013649,0.037229,0.014812,0.036567,-0.086158,0.004245,0.0029846,0.070804,0.01552,0.021424,-0.039426,0.0068076,0.0047314,0.051874,0.013652,0.022859,-0.049296,0.0096332,0.0066804,0.042743,0.012566,0.023368,-0.058114,0.0032606,0.0022289,0.039103,0.0069266,0.014981,-0.040763,0.006792,0.0046365,0.040191,0.0098449,0.020805,-0.052765,0.010535,0.0072045,0.037774,0.010937,0.025957,-0.063864,8.1545e-05,4.7044e-05,0.01212,-0.00079115,0.010423,-0.0093457,0.00019173,0.00011222,0.00903,-0.0017404,0.014951,-0.011675,0.00033522,0.00020287,0.0078498,-0.0026117,0.019061,-0.014851,0.74755,746,"1"
-0.0013944,0.17897,0.17974,-0.90555,0.1753,-0.76323,-0.15716,-0.35665,2.2273,-0.12742,3.1701,0.00076338,2.8494,6.6634,0.18238,11.197,0.015131,0.90841,4.2865e+16,4.2865e+16,4.2865e+16,4.2865e+16,NA,NA,0.42515,0.3003,0.42515,0.43016,0.76231,0.21583,NA,NA,265,73.328,16993,1089300,16.147,262.13,135940,4600,2336,0.9116,0.93427,0.11919,0.084525,0.079154,0.3607,1298.4,799.52,0.026502,0.0031412,0.021838,0.021873,0.0024986,0.014666,0.003001,0.023961,0.53011,0.27172,0.03559,0.097326,0.44742,0.42569,0.11796,0.4763,0.3728,0.12092,0.47767,0.36848,3.4411,3.4055,10913,28076,24211,0.12119,0.12418,0.10295,0.22816,0.23225,0.10185,0.30948,0.31282,0.096754,0.37546,0.37622,0.092454,0.42594,0.42256,0.088141,0.0099178,0.010348,0.089047,0.025668,0.040622,0.013905,0.019243,0.020408,0.081949,0.031228,0.051827,0.025642,0.030251,0.032341,0.076432,0.035649,0.060823,0.036045,0.0078892,0.0086362,0.1773,0.039263,0.045778,0.027138,0.015343,0.01715,0.15753,0.047304,0.055198,0.044373,0.023676,0.026928,0.14155,0.052955,0.062132,0.062875,0.0020251,0.0017088,0.032722,0.0021371,0.013519,-0.022388,0.0039552,0.0033284,0.031535,0.0024063,0.018846,-0.030368,0.0067223,0.0056187,0.032477,0.0034897,0.023594,-0.040561,3.5533e-06,2.8069e-06,0.00071159,-0.0024861,0.010139,-0.0059737,0.00010201,7.9576e-05,0.0064734,-0.0028911,0.016048,-0.010005,0.00035007,0.00027942,0.011045,-0.0029466,0.022362,-0.012669,1.2217,746,"1"
-0.00014894,0.091339,0.091276,-0.95321,0.091073,-0.90825,-0.04716,-0.0052853,2.5046,0.00675,3.1966,0.00025875,2.1026,7.0316,0.089175,10.986,0.014847,0.95526,3.5833e+16,3.5833e+16,3.5833e+16,3.5833e+16,NA,NA,0.1821,0.11592,0.1821,0.29793,0.39528,0.12158,NA,NA,236,71.453,11524,582540,14.461,216.19,92192,17128,6856,0.90966,0.93381,0.10646,0.079786,0.075956,0.35316,2569.1,1056.2,0.037337,0.004436,0.048752,0.03211,0.00081642,0.0038585,0.0046018,0.0075273,1.8188,0.70455,0.65993,0.093682,0.45062,0.42384,0.10231,0.48155,0.37499,0.10623,0.4864,0.37093,7.3839,3.3907,53765,147490,146240,0.11586,0.1064,0.086466,0.21087,0.18806,0.082695,0.28009,0.24471,0.076928,0.32813,0.28314,0.070983,0.35833,0.30606,0.065143,0.0091462,0.0080316,0.072144,0.021402,0.034063,-0.025899,0.016903,0.014719,0.063241,0.024063,0.041709,-0.035349,0.025063,0.021822,0.055632,0.024771,0.047148,-0.042085,0.0015412,0.001158,0.03043,0.0022053,0.015386,-0.022588,0.0032388,0.0024677,0.029214,0.0025912,0.017824,-0.028906,0.0052621,0.0040265,0.027638,0.0025338,0.019381,-0.03525,0.0074856,0.0067838,0.10626,0.026527,0.028937,-0.017805,0.013306,0.011986,0.0932,0.030199,0.035899,-0.023844,0.01928,0.017411,0.081831,0.031777,0.041331,-0.027494,0.0001194,8.9727e-05,0.021006,-0.00015157,0.014306,-0.0093575,0.00053094,0.00039692,0.029601,0.0011595,0.021179,-0.013609,0.00090864,0.00067541,0.025187,0.00059817,0.026409,-0.015541,0.83609,746,"0"
-0.0068423,0.20946,0.21733,-0.88452,0.18524,-1.2244,0.38425,2.7983,19.257,0.1238,2.9417,0.0045268,5.6698,11.803,0.23014,31.122,0.042057,0.88475,5.1145e+16,5.1145e+16,5.1145e+16,5.1145e+16,NA,NA,0.5257,0.62157,0.62157,0.32484,0.44966,0.14644,NA,NA,169,116.42,15183,1392000,12.454,158.97,121460,19128,1936,0.90855,0.92954,0.19508,0.14992,0.08266,0.56311,3022.1,1351.4,0.033793,0.0066355,0.064946,0.042312,0.0049517,0.021159,0.00536,0.025604,1.9969,3.6341,1.8473,0.094614,0.43313,0.42752,0.10123,0.43167,0.39275,0.11081,0.43506,0.37641,12.768,3.4201,38691,121610,120160,0.10385,0.10266,0.084606,0.2002,0.19334,0.085704,0.28261,0.27063,0.084735,0.35611,0.33849,0.084097,0.41862,0.39605,0.083078,0.012221,0.010933,0.10523,0.033304,0.038771,-0.028022,0.025174,0.022662,0.10281,0.044244,0.050771,-0.036055,0.040852,0.036343,0.098989,0.05325,0.060155,-0.049582,0.002251,0.0019594,0.048516,0.0063452,0.015872,-0.015173,0.0052221,0.0045581,0.05142,0.0098528,0.018324,-0.021021,0.0087126,0.0074516,0.049954,0.011866,0.01954,-0.029426,0.0096958,0.0087611,0.15025,0.038128,0.034999,-0.023381,0.02114,0.019303,0.16164,0.05607,0.051622,-0.0288,0.034673,0.03149,0.16065,0.069785,0.06458,-0.03798,0.00027464,0.00021218,0.052746,0.0028899,0.013323,-0.012411,0.0012727,0.0010531,0.077459,0.008203,0.021809,-0.015928,0.0031375,0.0027042,0.094938,0.01463,0.030974,-0.01803,0.79361,746,"1"
-0.0016571,0.13256,0.13098,-0.93212,0.13098,-0.93037,-0.001877,-0.47497,2.9298,-0.25196,3.0277,2.1598e-05,2.1316,5.814,0.13407,9.8498,0.013311,0.93283,3.8841e+16,3.8841e+16,3.8841e+16,3.8841e+16,NA,NA,0.36638,0.32566,0.36638,0.36902,0.45715,0.16059,NA,NA,202,31.218,5048,125920,14.019,198.32,40384,2008,768,0.91385,0.94266,0.036733,0.02658,0.00029426,0.26852,1099.3,670.61,0.018229,0.0032059,0.05507,0.045371,0.0020328,0.00091038,0.0087077,0.004663,2.7207,1.7108,0.4489,0.094603,0.43406,0.42278,0.12264,0.45641,0.32331,0.13279,0.44043,0.28101,8.7661,3.3823,37448,63259,61995,0.080031,0.083177,0.027378,0.16864,0.1828,0.030316,0.2558,0.28571,0.032205,0.33967,0.38091,0.033683,0.41462,0.45834,0.034551,0.0036641,0.0027415,0.013248,0.0018754,0.019033,-0.034762,0.0078741,0.0058833,0.013504,0.0027897,0.024786,-0.047905,0.013465,0.010092,0.0137,0.003745,0.030591,-0.060183,0.0016023,0.0011752,0.014501,0.0017073,0.015235,-0.025915,0.0042639,0.003155,0.017629,0.0041183,0.018701,-0.037189,0.0077083,0.0057962,0.018558,0.005908,0.021582,-0.044817,0.0017757,0.001362,0.011555,0.00059203,0.0099056,-0.02105,0.0031068,0.0023655,0.0099752,-0.00019095,0.013253,-0.027443,0.0051503,0.0039022,0.01002,-0.00020396,0.017361,-0.03614,0.00028613,0.00020425,0.023075,0.0020045,0.011263,-0.012068,0.00064551,0.00047048,0.016497,0.0014748,0.016612,-0.014961,0.0010912,0.00079347,0.013865,0.0011404,0.021693,-0.018808,0.69753,746,"0"
-0.013537,0.26111,0.2653,-0.85694,0.22752,-0.53356,-0.37737,0.50059,2.0146,0.33898,2.9539,0.0015355,3.7502,7.0162,0.28494,11.202,0.015137,0.85728,3.8867e+16,3.8867e+16,3.8867e+16,3.8867e+16,NA,NA,0.28964,0.15335,0.28964,0.27634,0.46467,0.1485,NA,NA,288,36.896,7364,189750,16.56,278.55,58912,4992,2472,0.91337,0.93891,0.085319,0.059843,0.044008,0.3309,1231.7,729.85,0.030351,0.0029536,0.03241,0.026192,0.00019099,0.021835,0.0018525,0.043923,3.9285,4.8365,1.736,0.093744,0.44505,0.42737,0.11017,0.47186,0.36313,0.11126,0.46753,0.36772,6.2319,3.4189,20867,39671,37301,0.11479,0.11929,0.061884,0.22484,0.2317,0.063695,0.32281,0.33193,0.064048,0.42773,0.44792,0.066841,0.51074,0.53607,0.067073,0.016719,0.017437,0.095264,0.039916,0.053261,0.016766,0.033882,0.035053,0.091571,0.052114,0.068451,0.018415,0.054798,0.056589,0.087866,0.0627,0.082488,0.021697,0.0079033,0.0089187,0.11272,0.031193,0.040145,0.034994,0.016759,0.018526,0.1092,0.041638,0.050049,0.039113,0.026776,0.029628,0.10159,0.04869,0.057919,0.048361,0.0085132,0.0082773,0.087299,0.026383,0.033329,-0.0075221,0.01677,0.01634,0.084856,0.034357,0.043919,-0.0095381,0.02815,0.027363,0.086309,0.043984,0.055328,-0.013219,0.00030239,0.00024093,0.038431,0.0027824,0.016668,-0.015259,0.001301,0.0010659,0.052397,0.006861,0.025949,-0.020328,0.0026363,0.0021816,0.052788,0.0092992,0.034946,-0.025338,0.86276,746,"1"
-0.0010535,0.069371,0.070487,-0.96406,0.066153,-0.72499,-0.24799,-0.3961,2.0939,-0.26551,3.084,0.001129,1.7635,6.6988,0.069122,10.542,0.014246,0.96535,2.8734e+16,2.8734e+16,2.8734e+16,2.8734e+16,NA,NA,0.18305,0.16856,0.18305,0.15208,0.19928,0.0997,NA,NA,248,58.395,7181,256160,12.455,166.46,57448,27440,5432,0.91299,0.93963,0.09035,0.062016,0.055217,0.34234,1514.6,916.96,0.034033,0.0042797,0.024426,0.027167,0.00094922,0.011391,0.0026072,0.017208,4.1877,4.5859,1.0827,0.09261,0.44026,0.42984,0.10704,0.45618,0.37343,0.10774,0.45908,0.36722,8.1985,3.4387,27975,60365,58249,0.10674,0.10958,0.07243,0.20028,0.20439,0.071412,0.28165,0.28583,0.070334,0.34967,0.35476,0.068775,0.40774,0.4122,0.067396,0.008936,0.0083937,0.064086,0.019705,0.035936,-0.019773,0.01892,0.018141,0.064357,0.027156,0.04773,-0.018261,0.03078,0.030112,0.062119,0.03261,0.057319,-0.011879,0.0020624,0.0017586,0.037021,0.0048012,0.020722,-0.022678,0.0042946,0.0036377,0.03522,0.0059308,0.024265,-0.032386,0.0073706,0.0062872,0.035197,0.0075418,0.026634,-0.039408,0.0067915,0.0065587,0.087656,0.022297,0.027879,-0.0097939,0.014668,0.014535,0.093414,0.03264,0.040431,-0.0035174,0.023853,0.024235,0.092051,0.040158,0.051404,0.0076836,8.2186e-05,7.635e-05,0.013147,-0.00080994,0.010677,-0.0023675,0.00029849,0.00026179,0.015131,-0.0008906,0.016868,-0.0076211,0.00067903,0.00058662,0.017113,-0.00074404,0.023111,-0.011373,0.83963,746,"1"
-0.0012035,0.045972,0.046888,-0.97624,0.042731,-1.2669,0.29775,-0.86323,4.1638,-0.093505,3.073,0.0004741,1.0581,4.8849,0.046797,6.7666,0.0091441,0.97656,3.4384e+16,3.4384e+16,3.4384e+16,3.4384e+16,NA,NA,0.57294,0.27663,0.57294,0.24891,0.67998,0.1481,NA,NA,173,140.48,20412,2428900,12.826,167.1,163300,17104,3128,0.90431,0.92574,0.30737,0.24346,0.15879,0.71037,4097.3,2047.5,0.049919,0.0058022,0.042056,0.029162,0.0030848,0.02601,0.0053199,0.036252,1.1506,1.4386,0.39136,0.091084,0.45269,0.42392,0.097877,0.47296,0.38685,0.096596,0.47238,0.39203,12.621,3.3914,40712,156890,155520,0.11425,0.11107,0.11309,0.22435,0.22736,0.1167,0.32222,0.33518,0.11739,0.4122,0.43801,0.11827,0.48529,0.51554,0.11702,0.019527,0.020883,0.2043,0.065484,0.066111,0.020673,0.037606,0.040167,0.18662,0.080605,0.082784,0.026674,0.057477,0.061187,0.16922,0.090683,0.094826,0.030738,0.010846,0.01205,0.28404,0.061075,0.059299,0.024137,0.0193,0.020816,0.2309,0.066926,0.06436,0.021529,0.027834,0.02937,0.19391,0.069563,0.066762,0.017864,0.0078911,0.0080428,0.14858,0.032769,0.033545,0.0036626,0.016862,0.017757,0.15666,0.047196,0.049582,0.013984,0.027952,0.029788,0.15736,0.059489,0.063393,0.021663,0.00078963,0.00079037,0.18427,0.014373,0.02071,6.6256e-05,0.0023183,0.0023634,0.17143,0.019957,0.029568,0.0019545,0.0040873,0.004197,0.15028,0.022767,0.036204,0.0033724,0.8211,746,"1"
-0.0025439,0.04442,0.047705,-0.97582,0.035611,-1.4672,0.50351,-0.40145,2.6362,-0.0047013,3.066,0.00057432,0.95297,4.3623,0.047595,5.8227,0.0078685,0.97616,3.3384e+16,3.3384e+16,3.3384e+16,3.3384e+16,NA,NA,0.3714,0.32003,0.3714,0.32265,0.44435,0.14508,NA,NA,159,157.41,23054,3338000,12.481,156.86,184430,2024,1936,0.90316,0.92119,0.30885,0.25094,0.13096,0.7016,4481.5,2220.4,0.046988,0.0057232,0.046656,0.030812,0.0011144,0.028315,0.0011391,0.035036,2.3303,3.7367,0.97276,0.0926,0.45557,0.42634,0.097197,0.46745,0.41051,0.1,0.48132,0.3952,16.448,3.4107,38289,169610,168360,0.12732,0.14973,0.12812,0.2586,0.29728,0.13674,0.36783,0.41534,0.13622,0.4502,0.49692,0.13132,0.51463,0.55482,0.12615,0.010942,0.011222,0.11638,0.032059,0.039994,0.0053767,0.022356,0.022914,0.11278,0.042073,0.051732,0.0070404,0.035016,0.036056,0.1048,0.048092,0.060723,0.010187,0.0084555,0.0093849,0.2251,0.046427,0.048396,0.020024,0.016448,0.018506,0.20004,0.056046,0.05838,0.029925,0.024903,0.028571,0.17636,0.061426,0.065445,0.042213,0.0022556,0.0016891,0.043174,0.0035385,0.010085,-0.024824,0.0053419,0.0040427,0.050453,0.0074571,0.015543,-0.033998,0.0091319,0.0068294,0.052262,0.010185,0.020122,-0.043825,0.000231,0.00014799,0.054799,0.0022662,0.011985,-0.012495,0.00073865,0.00047226,0.055528,0.0035339,0.016668,-0.019666,0.0015321,0.00099628,0.057263,0.0050639,0.021555,-0.025923,0.75747,746,"1"
